step,epoch,loss,learning_rate,grad_norm
10,0.01266624445851805,1.7952447891235352,1.25e-05,14.981781005859375
20,0.0253324889170361,0.4399653434753418,2.6388888888888892e-05,1.9477112293243408
30,0.03799873337555415,0.2739631414413452,4.027777777777778e-05,0.5663987994194031
40,0.0506649778340722,0.24573800563812256,5.4166666666666664e-05,0.6577679514884949
50,0.06333122229259025,0.20360302925109863,6.805555555555556e-05,1.1308711767196655
60,0.0759974667511083,0.18118174076080323,8.194444444444445e-05,1.8753747940063477
70,0.08866371120962635,0.1655416965484619,9.583333333333334e-05,2.8097751140594482
80,0.1013299556681444,0.1820973515510559,9.999771054310599e-05,1.1846424341201782
90,0.11399620012666245,0.18595994710922242,9.99864973814151e-05,0.8140547871589661
100,0.1266624445851805,0.1810880184173584,9.996594209547781e-05,1.0450068712234497
110,0.13932868904369855,0.16107441186904908,9.993604852693224e-05,0.9097968339920044
120,0.1519949335022166,0.18502087593078614,9.989682226267579e-05,0.8127288222312927
130,0.16466117796073465,0.17109215259552002,9.984827063382092e-05,1.5733698606491089
140,0.1773274224192527,0.15242449045181275,9.979040271432507e-05,1.5611340999603271
150,0.18999366687777075,0.1525784969329834,9.972322931929476e-05,1.800835371017456
160,0.2026599113362888,0.1359266996383667,9.964676300296435e-05,1.6119922399520874
170,0.21532615579480685,0.14983713626861572,9.95610180563497e-05,1.615972638130188
180,0.2279924002533249,0.17923469543457032,9.946601050457732e-05,1.1830627918243408
190,0.24065864471184295,0.17312905788421631,9.936175810388941e-05,0.9553888440132141
200,0.253324889170361,0.15255318880081176,9.924828033832528e-05,1.8260732889175415
210,0.26599113362887905,0.1227684497833252,9.912559841607994e-05,1.6123297214508057
220,0.2786573780873971,0.18328452110290527,9.899373526554047e-05,0.7598349452018738
230,0.29132362254591515,0.1545901894569397,9.885271553100086e-05,0.8096340298652649
240,0.3039898670044332,0.14369508028030395,9.87025655680561e-05,1.2266396284103394
250,0.31665611146295125,0.15887635946273804,9.854331343867658e-05,1.0813599824905396
260,0.3293223559214693,0.1539368987083435,9.83749889059635e-05,0.7093197107315063
270,0.34198860037998735,0.16571195125579835,9.81976234285863e-05,1.7170649766921997
280,0.3546548448385054,0.14541869163513182,9.801125015490328e-05,2.117530345916748
290,0.36732108929702345,0.15751124620437623,9.781590391676652e-05,1.273384690284729
300,0.3799873337555415,0.14100815057754518,9.761162122301179e-05,0.5063034892082214
310,0.39265357821405955,0.14480353593826295,9.739844025263561e-05,1.0064961910247803
320,0.4053198226725776,0.14520528316497802,9.71764008476596e-05,0.712158739566803
330,0.41798606713109565,0.14039018154144287,9.69455445056845e-05,1.1147959232330322
340,0.4306523115896137,0.1306999683380127,9.670591437213444e-05,0.9341166019439697
350,0.44331855604813175,0.10722781419754028,9.645755523219334e-05,0.7849319577217102
360,0.4559848005066498,0.12839144468307495,9.6200513502435e-05,1.2159100770950317
370,0.46865104496516785,0.17142972946166993,9.593483722214806e-05,1.1778156757354736
380,0.4813172894236859,0.14129703044891356,9.56605760443578e-05,0.7339527606964111
390,0.49398353388220395,0.13239972591400145,9.537778122654646e-05,1.1268746852874756
400,0.506649778340722,0.15605875253677368,9.50865056210734e-05,0.6454286575317383
410,0.51931602279924,0.1538420081138611,9.478680366529746e-05,0.9046807289123535
420,0.5319822672577581,0.13253833055496217,9.447873137140304e-05,0.5924327969551086
430,0.5446485117162762,0.12728871107101442,9.416234631593175e-05,1.1026796102523804
440,0.5573147561747942,0.14201828241348266,9.38377076290218e-05,0.5411762595176697
450,0.5699810006333123,0.11945875883102416,9.350487598335691e-05,0.6500841379165649
460,0.5826472450918303,0.13073054552078248,9.316391358282719e-05,0.43491753935813904
470,0.5953134895503484,0.11467500925064086,9.281488415090345e-05,1.2477844953536987
480,0.6079797340088664,0.15542905330657958,9.24578529187279e-05,0.6728836297988892
490,0.6206459784673845,0.12853139638900757,9.209288661292285e-05,0.4020751118659973
500,0.6333122229259025,0.119166898727417,9.172005344311995e-05,1.290120244026184
510,0.6459784673844206,0.11708366870880127,9.133942308921233e-05,1.044560194015503
520,0.6586447118429386,0.1433084487915039,9.09510666883319e-05,0.8574991226196289
530,0.6713109563014567,0.15154335498809815,9.055505682155437e-05,0.7259165644645691
540,0.6839772007599747,0.14050400257110596,9.015146750033423e-05,0.5136830806732178
550,0.6966434452184928,0.1269553542137146,8.974037415267266e-05,0.7034603953361511
560,0.7093096896770108,0.09967847466468811,8.932185360902057e-05,0.5218114256858826
570,0.7219759341355289,0.14200612306594848,8.889598408791936e-05,2.164760112762451
580,0.7346421785940469,0.163202965259552,8.846284518138265e-05,0.4626736044883728
590,0.747308423052565,0.12769373655319213,8.8022517840021e-05,1.167087197303772
600,0.759974667511083,0.1539936900138855,8.75750843579127e-05,0.9500710368156433
610,0.772640911969601,0.1383817434310913,8.712062835722379e-05,0.9263321757316589
620,0.7853071564281191,0.11698043346405029,8.665923477257951e-05,0.30217695236206055
630,0.7979734008866372,0.1372362494468689,8.61909898351907e-05,0.7619706392288208
640,0.8106396453451552,0.1174725890159607,8.571598105673773e-05,1.4168503284454346
650,0.8233058898036733,0.12303299903869629,8.523429721301528e-05,0.6701884269714355
660,0.8359721342621913,0.12634719610214235,8.474602832734064e-05,0.4967985153198242
670,0.8486383787207094,0.11461831331253051,8.42512656537291e-05,0.6564078330993652
680,0.8613046231792274,0.12430187463760375,8.375010165983916e-05,0.4515569806098938
690,0.8739708676377455,0.13678507804870604,8.324263000969097e-05,0.7739078402519226
700,0.8866371120962635,0.11913450956344604,8.272894554616124e-05,0.4360085725784302
710,0.8993033565547816,0.11823711395263672,8.22091442732577e-05,1.1781730651855469
720,0.9119696010132996,0.11899759769439697,8.168332333817668e-05,0.36128851771354675
730,0.9246358454718177,0.10222052335739136,8.115158101314697e-05,1.0829907655715942
740,0.9373020899303357,0.11442458629608154,8.061401667706341e-05,0.45655444264411926
750,0.9499683343888538,0.11484888792037964,8.007073079691376e-05,0.33678579330444336
760,0.9626345788473718,0.12376151084899903,7.952182490900195e-05,0.5487431883811951
770,0.9753008233058899,0.0843272089958191,7.89674015999719e-05,0.5139052271842957
780,0.9879670677644079,0.07559298872947692,7.840756448763453e-05,0.4345981478691101
790,1.0,0.09848913550376892,7.784241820160261e-05,0.1547839641571045
800,1.0126662444585182,0.08324085474014283,7.727206836373595e-05,0.46769043803215027
810,1.025332488917036,0.08035520315170289,7.669662156840165e-05,0.24242283403873444
820,1.037998733375554,0.07197890281677247,7.611618536255216e-05,0.8220704197883606
830,1.0506649778340722,0.09411442875862122,7.553086822562568e-05,1.1914387941360474
840,1.0633312222925904,0.07385098934173584,7.4940779549272e-05,0.22392919659614563
850,1.0759974667511083,0.08405132293701172,7.434602961690804e-05,0.9009274840354919
860,1.0886637112096262,0.07108668684959411,7.374672958310664e-05,1.6617118120193481
870,1.1013299556681444,0.09856119155883789,7.314299145282255e-05,0.9619953036308289
880,1.1139962001266626,0.05660566687583923,7.253492806045944e-05,0.6257882714271545
890,1.1266624445851805,0.09843733310699462,7.192265304878205e-05,0.8360781669616699
900,1.1393286890436984,0.0820879340171814,7.130628084767709e-05,0.5458426475524902
910,1.1519949335022166,0.08039636611938476,7.068592665276707e-05,1.3394149541854858
920,1.1646611779607348,0.0791543185710907,7.006170640388118e-05,0.903799831867218
930,1.1773274224192527,0.09268986582756042,6.94337367633868e-05,0.3417212665081024
940,1.1899936668777706,0.07461504340171814,6.880213509438618e-05,0.9387640953063965
950,1.2026599113362888,0.07788750529289246,6.816701943878215e-05,0.920383095741272
960,1.215326155794807,0.1083796739578247,6.752850849521687e-05,0.3408919870853424
970,1.227992400253325,0.08309891819953918,6.688672159688792e-05,0.7717691659927368
980,1.2406586447118428,0.1056365728378296,6.62417786892457e-05,1.3271409273147583
990,1.253324889170361,0.08377417922019958,6.559380030757658e-05,0.5207034349441528
1000,1.2659911336288792,0.07467454671859741,6.494290755447558e-05,0.8260129690170288
1010,1.278657378087397,0.07878305315971375,6.428922207721327e-05,0.6259586811065674
1020,1.291323622545915,0.06583883166313172,6.363286604500068e-05,1.2347242832183838
1030,1.3039898670044332,0.07837608456611633,6.29739621261567e-05,1.122982382774353
1040,1.3166561114629514,0.08949694633483887,6.231263346518235e-05,0.6947128176689148
1050,1.3293223559214693,0.08958645462989807,6.164900365974582e-05,0.6764145493507385
1060,1.3419886003799872,0.10124368667602539,6.098319673758306e-05,0.6817827224731445
1070,1.3546548448385054,0.07780641317367554,6.03153371333177e-05,0.6652548313140869
1080,1.3673210892970236,0.10871266126632691,5.964554966520527e-05,1.0158014297485352
1090,1.3799873337555415,0.10244578123092651,5.8973959511805465e-05,1.3570481538772583
1100,1.3926535782140594,0.09812051057815552,5.830069218858715e-05,0.5769385695457458
1110,1.4053198226725776,0.07157256603240966,5.7625873524470386e-05,0.36670175194740295
1120,1.4179860671310958,0.06063661575317383,5.6949629638309975e-05,0.21855632960796356
1130,1.4306523115896137,0.08250319957733154,5.627208691532465e-05,0.988936722278595
1140,1.4433185560481316,0.09243897199630738,5.559337198347661e-05,1.2945613861083984
1150,1.4559848005066498,0.09923826456069947,5.491361168980558e-05,0.39210057258605957
1160,1.468651044965168,0.07177327275276184,5.4232933076722134e-05,0.3890998363494873
1170,1.481317289423686,0.0792019784450531,5.355146335826422e-05,0.3408091068267822
1180,1.4939835338822038,0.08615491986274719,5.2869329896321806e-05,0.28354260325431824
1190,1.506649778340722,0.07621338367462158,5.218666017683386e-05,1.065091609954834
1200,1.5193160227992402,0.08918182253837585,5.150358178596211e-05,0.7402251958847046
1210,1.531982267257758,0.07329957485198975,5.0820222386246074e-05,0.576092004776001
1220,1.544648511716276,0.07764209508895874,5.0136709692743845e-05,0.19749575853347778
1230,1.5573147561747942,0.0913862407207489,4.9453171449163056e-05,0.2616068720817566
1240,1.5699810006333124,0.0617365300655365,4.876973540398644e-05,0.27843716740608215
1250,1.5826472450918303,0.08112821578979493,4.808652928659662e-05,0.9121206402778625
1260,1.5953134895503482,0.07523632645606995,4.740368078340428e-05,0.3763646185398102
1270,1.6079797340088664,0.0837080180644989,4.672131751398459e-05,0.6985325217247009
1280,1.6206459784673846,0.05931324958801269,4.6039567007225864e-05,0.18002760410308838
1290,1.6333122229259025,0.08328378796577454,4.535855667749548e-05,0.40176156163215637
1300,1.6459784673844204,0.09198681712150573,4.4678413800826885e-05,0.544519305229187
1310,1.6586447118429386,0.07296704053878784,4.3999265491132656e-05,0.6476713418960571
1320,1.6713109563014568,0.06459540128707886,4.332123867644786e-05,1.161317229270935
1330,1.6839772007599747,0.09666087627410888,4.2644460075207986e-05,0.5344458222389221
1340,1.6966434452184926,0.08351869583129883,4.196905617256629e-05,0.28989169001579285
1350,1.7093096896770108,0.06553078293800355,4.129515319675445e-05,1.1599477529525757
1360,1.721975934135529,0.07077491879463196,4.0622877095491605e-05,0.48997318744659424
1370,1.734642178594047,0.09492851495742798,3.99523535124454e-05,1.2197850942611694
1380,1.7473084230525648,0.08798272609710693,3.9283707763750246e-05,0.5571262836456299
1390,1.759974667511083,0.07832578420639039,3.861706481458647e-05,0.5858614444732666
1400,1.7726409119696012,0.0898647129535675,3.795254925582537e-05,0.8076683878898621
1410,1.785307156428119,0.09581583738327026,3.7290285280743856e-05,0.7176750898361206
1420,1.797973400886637,0.08313586115837097,3.663039666181378e-05,0.5521569848060608
1430,1.8106396453451552,0.055826544761657715,3.597300672756965e-05,0.3017825186252594
1440,1.8233058898036734,0.0855417251586914,3.5318238339559395e-05,0.446654736995697
1450,1.8359721342621913,0.08545448780059814,3.4666213869382405e-05,0.32776063680648804
1460,1.8486383787207092,0.08293225765228271,3.40170551758192e-05,0.6735538244247437
1470,1.8613046231792274,0.07234521508216858,3.337088358205681e-05,0.561525285243988
1480,1.8739708676377456,0.06310526132583619,3.2727819853014335e-05,0.58277827501297
1490,1.8866371120962635,0.0791555643081665,3.2087984172772886e-05,0.958695113658905
1500,1.8993033565547814,0.09497778415679932,3.145149612211398e-05,0.4621025025844574
1510,1.9119696010132996,0.06427201032638549,3.081847465617077e-05,0.2407027631998062
1520,1.9246358454718178,0.06326267123222351,3.0189038082196063e-05,0.9624753594398499
1530,1.9373020899303357,0.08255417346954345,2.956330403745171e-05,0.4078025221824646
1540,1.9499683343888536,0.05752788186073303,2.894138946722287e-05,0.6234515905380249
1550,1.9626345788473718,0.057971900701522826,2.832341060296185e-05,0.23844008147716522
1560,1.97530082330589,0.05856512188911438,2.7709482940565206e-05,0.5623602867126465
1570,1.987967067764408,0.055051100254058835,2.7099721218788422e-05,0.28033652901649475
1580,2.0,0.08501759767532349,2.6494239397802035e-05,0.6460518836975098
1590,2.012666244458518,0.06253405809402465,2.589315063789327e-05,0.3209293484687805
1600,2.0253324889170363,0.040901821851730344,2.529656727831714e-05,0.6604299545288086
1610,2.037998733375554,0.03539790213108063,2.470460081630115e-05,0.5483289361000061
1620,2.050664977834072,0.04364599883556366,2.411736188620708e-05,0.6137919425964355
1630,2.0633312222925904,0.058610033988952634,2.3534960238854382e-05,1.0603759288787842
1640,2.075997466751108,0.05965369939804077,2.2957504721008373e-05,0.5799173712730408
1650,2.0886637112096262,0.056995433568954465,2.2385103255037648e-05,0.4122866094112396
1660,2.1013299556681444,0.044275158643722536,2.1817862818744113e-05,0.3549787402153015
1670,2.1139962001266626,0.03791370987892151,2.1255889425369525e-05,0.4595356583595276
1680,2.1266624445851807,0.048612913489341734,2.06992881037825e-05,0.17099103331565857
1690,2.1393286890436984,0.02492281049489975,2.0148162878849203e-05,0.30892008543014526
1700,2.1519949335022166,0.06285181045532226,1.9602616751991983e-05,0.3400651216506958
1710,2.1646611779607348,0.0479426234960556,1.9062751681938985e-05,0.4502796232700348
1720,2.1773274224192525,0.05265457034111023,1.852866856566891e-05,0.9828154444694519
1730,2.1899936668777706,0.047979524731636046,1.8000467219554007e-05,1.0023633241653442
1740,2.202659911336289,0.03387371599674225,1.7478246360705136e-05,0.04265271872282028
1750,2.215326155794807,0.07680729627609253,1.6962103588522154e-05,1.2463176250457764
1760,2.227992400253325,0.049340108036994935,1.645213536645342e-05,0.7795300483703613
1770,2.240658644711843,0.04173803925514221,1.5948437003967288e-05,0.5970425605773926
1780,2.253324889170361,0.039181646704673764,1.5451102638739577e-05,0.4062834084033966
1790,2.265991133628879,0.04175364077091217,1.4960225219059842e-05,0.8996272683143616
1800,2.278657378087397,0.04834541082382202,1.447589648646e-05,1.0446268320083618
1810,2.291323622545915,0.061076807975769046,1.3998206958568449e-05,0.3090055286884308
1820,2.303989867004433,0.0319225013256073,1.3527245912193015e-05,0.666925847530365
1830,2.3166561114629514,0.0582383930683136,1.306310136663575e-05,2.42311429977417
1840,2.3293223559214695,0.06181920766830444,1.2605860067242669e-05,0.27152684330940247
1850,2.3419886003799872,0.03964831829071045,1.2155607469191755e-05,0.5597474575042725
1860,2.3546548448385054,0.04439242482185364,1.1712427721521923e-05,0.23749786615371704
1870,2.3673210892970236,0.029320615530014037,1.1276403651406176e-05,0.05642194673418999
1880,2.3799873337555413,0.057912307977676394,1.0847616748671768e-05,0.8944748044013977
1890,2.3926535782140594,0.052850890159606936,1.0426147150570386e-05,0.9213213324546814
1900,2.4053198226725776,0.04952150285243988,1.0012073626800977e-05,0.5425560474395752
1910,2.4179860671310958,0.03234069347381592,9.605473564788341e-06,0.08721551299095154
1920,2.430652311589614,0.03911219239234924,9.206422955219896e-06,0.49204036593437195
1930,2.4433185560481316,0.034683865308761594,8.814996377843603e-06,0.4940800368785858
1940,2.45598480050665,0.04632825553417206,8.431266987529462e-06,0.5059726238250732
1950,2.468651044965168,0.04190798699855804,8.055306500597487e-06,0.6635972261428833
1960,2.4813172894236857,0.0439427524805069,7.68718518141433e-06,1.2426530122756958
1970,2.493983533882204,0.054624760150909425,7.326971829261447e-06,0.4209352135658264
1980,2.506649778340722,0.05612872242927551,6.974733765476932e-06,1.9856032133102417
1990,2.51931602279924,0.03733422160148621,6.6305368208736785e-06,0.8091869950294495
2000,2.5319822672577583,0.028628578782081603,6.294445323436066e-06,0.272377073764801
2010,2.544648511716276,0.04388156533241272,5.9665220862974435e-06,0.4648435711860657
2020,2.557314756174794,0.05836375951766968,5.646828396000908e-06,0.31914594769477844
2030,2.5699810006333124,0.03523421287536621,5.33542400104517e-06,0.21492961049079895
2040,2.58264724509183,0.03071061074733734,5.032367100718077e-06,0.22635652124881744
2050,2.5953134895503482,0.05261433720588684,4.737714334219495e-06,0.6843391060829163
2060,2.6079797340088664,0.061126607656478885,4.451520770075895e-06,1.1284077167510986
2070,2.6206459784673846,0.03990406095981598,4.173839895848425e-06,0.5084336996078491
2080,2.6333122229259027,0.04832416474819183,3.904723608136446e-06,0.8150160908699036
2090,2.6459784673844204,0.04445981979370117,3.644222202878406e-06,1.509737253189087
2100,2.6586447118429386,0.041261565685272214,3.3923843659519505e-06,0.28619569540023804
2110,2.6713109563014568,0.04068184792995453,3.149257164074787e-06,0.4672870635986328
2120,2.6839772007599745,0.042391708493232726,2.9148860360083297e-06,0.6893477439880371
2130,2.6966434452184926,0.04570507407188416,2.68931478406545e-06,0.9147921800613403
2140,2.709309689677011,0.05085470080375672,2.4725855659241793e-06,0.4654531180858612
2150,2.721975934135529,0.04661964774131775,2.2647388867487076e-06,0.5912548899650574
2160,2.734642178594047,0.029975277185440064,2.0658135916192476e-06,0.9909049868583679
2170,2.747308423052565,0.03850798904895782,1.8758468582722066e-06,0.5053094625473022
2180,2.759974667511083,0.04525763392448425,1.6948741901518794e-06,0.9618569016456604
2190,2.772640911969601,0.034011489152908324,1.5229294097751312e-06,0.5729573965072632
2200,2.785307156428119,0.07193967700004578,1.3600446524102084e-06,0.8974368572235107
2210,2.797973400886637,0.05628104209899902,1.2062503600708763e-06,0.7708306312561035
2220,2.810639645345155,0.0378592312335968,1.0615752758270092e-06,1.051659107208252
2230,2.8233058898036734,0.04042216539382935,9.260464384327372e-07,1.1441596746444702
2240,2.8359721342621915,0.0593916654586792,7.996891772730775e-07,0.4766986668109894
2250,2.8486383787207092,0.05257717370986938,6.825271076300598e-07,0.2952815592288971
2260,2.8613046231792274,0.025012847781181336,5.745821262691797e-07,0.462091326713562
2270,2.8739708676377456,0.049568137526512145,4.758744073470822e-07,0.7736569046974182
2280,2.8866371120962633,0.04572224020957947,3.8642239864111194e-07,0.9104512333869934
2290,2.8993033565547814,0.04426096975803375,3.0624281810158193e-07,0.9079025983810425
2300,2.9119696010132996,0.0239379420876503,2.3535065072728957e-07,0.46891793608665466
2310,2.9246358454718178,0.02520548403263092,1.7375914576494567e-07,0.4905334711074829
2320,2.937302089930336,0.03423397839069366,1.2147981423296094e-07,1.080488920211792
2330,2.9499683343888536,0.049219909310340884,7.8522426770139e-08,0.2998812198638916
2340,2.962634578847372,0.035143375396728516,4.489501180959255e-08,0.5786144137382507
2350,2.97530082330589,0.02564207315444946,2.0603854078299345e-08,0.6160300374031067
2360,2.9879670677644077,0.029303744435310364,5.65349342253052e-09,0.11659739911556244
2370,3.0,0.04612687826156616,4.67239593793245e-11,0.39126822352409363
